timestamp,received_at,user_id,label,env.screenWidth,env.screenHeight,env.timezone,env.connection,env.platform,env.language,env.memory,env.browser,env.touchSupport,env.webdriver,env.battery,env.hardwareConcurrency,env.timezoneMismatch,env.canvasFingerprint,env.fontsHash,env.webglVendor,env.browserFamily,env.osFamily,env.deviceType,metrics.mouseMoves,metrics.scrollEvents,metrics.keyboardEvents,metrics.clicks,metrics.timeOnPage,metrics.idleTime,metrics.focusChanges,metrics.typingSpeedVariance,metrics.avgMouseSpeed,metrics.maxMouseSpeed,metrics.mouseJitter,metrics.directionChanges,metrics.straightness,metrics.pathVariance,metrics.avgKeyInterval,metrics.burstTypingRatio,metrics.pauseVariance,metrics.scrollVelocity,metrics.scrollAcceleration,metrics.scrollJitter,env.gpu
2026-01-09T07:07:03Z,2026-01-09 07:07:03.098,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,60%,16,No,slow_fp_static_5,Arial,Intel Inc.,Chrome,Windows,Desktop,199,12,16,5,118.3,16.91,3,0.32,183.99,766.35,0.764,30,0.519,4726.65,414.37,0.555,0.604,376.93,60.46,1.62,
2026-01-09T07:08:33Z,2026-01-09 07:08:33.139,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_7,Verdana,Intel Inc.,Chrome,Windows,Desktop,191,24,25,5,96.48,14.21,3,0.783,398.233,458.71,0.942,48,0.388,5167.17,446.55,0.26,1.699,242.65,122.37,1.65,
2026-01-09T07:10:05Z,2026-01-09 07:10:05.228,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,100%,8,No,slow_fp_static_10,Verdana,Intel Inc.,Chrome,Windows,Desktop,239,13,19,7,114.0,18.32,6,0.713,369.12,793.12,0.531,33,0.556,8119.7,416.23,0.207,1.89,136.79,45.01,0.74,
2026-01-09T07:11:33Z,2026-01-09 07:11:33.845,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_2,Verdana,Intel Inc.,Chrome,Windows,Desktop,195,20,25,5,66.94,16.86,5,0.737,239.697,495.51,0.352,44,0.416,5795.62,408.86,0.269,1.664,320.39,107.43,0.75,
2026-01-09T07:12:50Z,2026-01-09 07:12:50.806,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/141.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_8,Verdana,Intel Inc.,Chrome,Windows,Desktop,216,14,25,5,174.3,10.92,5,0.496,123.807,460.77,0.318,36,0.329,6941.41,447.14,0.588,1.609,312.38,49.55,1.72,
2026-01-09T07:14:45Z,2026-01-09 07:14:45.677,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_6,Verdana,Intel Inc.,Chrome,Windows,Desktop,280,24,25,8,68.82,14.0,5,0.742,173.811,655.09,0.546,45,0.302,2620.95,450.82,0.503,1.555,496.53,52.83,1.27,
2026-01-09T07:16:05Z,2026-01-09 07:16:05.753,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,100%,12,No,slow_fp_static_5,Arial,Intel Inc.,Chrome,Windows,Desktop,212,11,24,6,162.72,12.6,3,0.565,167.034,691.93,0.399,42,0.374,5025.05,406.9,0.331,1.585,330.73,139.51,1.45,
2026-01-09T07:17:27Z,2026-01-09 07:17:27.994,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/142.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_1,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,185,20,20,5,128.25,15.79,3,0.383,173.063,708.14,0.962,43,0.326,3478.29,387.5,0.451,0.96,411.85,56.36,1.9,
2026-01-09T07:18:57Z,2026-01-09 07:18:57.780,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/141.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_4,Arial,Intel Inc.,Chrome,Windows,Desktop,261,15,24,7,137.98,13.92,3,0.607,105.624,702.02,0.902,27,0.381,2525.98,420.07,0.595,1.414,594.72,65.24,1.59,
2026-01-09T07:20:24Z,2026-01-09 07:20:24.682,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_2,Arial,Intel Inc.,Chrome,Windows,Desktop,239,18,16,8,112.2,13.41,3,0.457,162.019,602.16,0.748,60,0.599,3735.05,412.93,0.577,1.162,132.35,125.53,1.64,
2026-01-09T07:21:51Z,2026-01-09 07:21:51.488,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,85%,12,No,slow_fp_static_11,Verdana,Intel Inc.,Chrome,Windows,Desktop,166,25,24,3,131.19,13.71,2,0.339,254.089,358.93,0.98,51,0.46,9004.23,406.91,0.504,0.53,448.75,117.64,1.91,
2026-01-09T07:23:25Z,2026-01-09 07:23:25.469,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/141.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_3,Courier New,Intel Inc.,Chrome,Windows,Desktop,201,24,26,4,173.56,15.9,2,0.557,204.008,424.78,0.876,26,0.365,2294.73,443.44,0.328,1.595,150.12,143.87,1.68,
2026-01-09T07:24:46Z,2026-01-09 07:24:46.568,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/143.0.0.0,No,Yes,85%,12,No,slow_fp_static_7,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,196,14,26,5,83.6,15.94,4,0.447,392.578,582.11,0.405,26,0.383,8415.97,425.82,0.296,1.174,208.93,97.22,1.41,
2026-01-09T07:26:15Z,2026-01-09 07:26:15.536,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_6,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,271,21,0,7,141.71,16.05,2,0.365,188.058,648.02,0.876,51,0.549,9778.26,400.0,0.215,1.658,207.48,103.1,1.56,
2026-01-09T07:27:26Z,2026-01-09 07:27:26.683,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,85%,16,No,slow_fp_static_1,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,181,10,26,4,131.94,14.44,5,0.75,156.027,653.71,0.415,39,0.635,3873.33,439.02,0.577,1.603,160.51,118.84,0.95,
2026-01-09T07:28:39Z,2026-01-09 07:28:39.487,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,60%,12,No,slow_fp_static_6,Courier New,Intel Inc.,Chrome,Windows,Desktop,179,11,19,3,104.59,14.58,2,0.588,359.195,350.08,0.321,37,0.543,4205.45,405.75,0.252,0.856,366.28,34.83,0.78,
2026-01-09T07:30:05Z,2026-01-09 07:30:05.340,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_10,Verdana,Intel Inc.,Chrome,Windows,Desktop,216,19,24,7,91.47,12.29,6,0.531,272.046,545.81,0.877,46,0.516,4449.96,408.7,0.21,1.026,473.87,30.0,1.84,
2026-01-09T07:31:40Z,2026-01-09 07:31:40.533,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_3,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,216,23,16,5,98.1,16.53,2,0.74,111.616,499.66,0.776,24,0.448,2628.46,445.65,0.248,0.954,367.38,49.73,1.49,
2026-01-09T07:33:07Z,2026-01-09 07:33:07.448,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_8,Arial,Intel Inc.,Chrome,Windows,Desktop,190,14,20,4,106.14,16.32,3,0.653,364.676,662.38,0.705,56,0.405,8655.5,404.7,0.344,1.913,438.33,51.35,0.85,
2026-01-09T07:34:28Z,2026-01-09 07:34:28.810,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_8,Arial,Intel Inc.,Chrome,Windows,Desktop,207,11,23,4,150.44,14.69,2,0.441,396.321,527.67,0.955,46,0.493,3814.05,433.28,0.407,1.498,502.93,77.48,1.05,
2026-01-09T07:35:47Z,2026-01-09 07:35:47.913,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,100%,12,No,slow_fp_static_7,Courier New,Intel Inc.,Chrome,Windows,Desktop,153,16,24,3,88.49,16.93,5,0.798,159.961,601.32,0.405,20,0.558,6294.42,455.55,0.339,1.789,531.01,104.77,0.65,
2026-01-09T07:37:13Z,2026-01-09 07:37:13.932,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,100%,12,No,slow_fp_static_4,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,199,22,26,4,162.47,17.45,3,0.665,391.16,442.28,0.605,33,0.372,3463.75,432.55,0.31,1.746,331.22,58.59,1.61,
2026-01-09T07:38:52Z,2026-01-09 07:38:52.476,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,85%,16,No,slow_fp_static_9,Courier New,Intel Inc.,Chrome,Windows,Desktop,207,23,25,6,88.65,15.84,6,0.491,360.091,604.66,0.669,39,0.503,8627.77,431.31,0.264,1.63,337.24,55.0,0.53,
2026-01-09T07:40:33Z,2026-01-09 07:40:33.255,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_2,Verdana,Intel Inc.,Chrome,Windows,Desktop,251,25,19,7,156.06,16.17,6,0.307,371.496,592.47,0.541,32,0.682,3252.12,456.54,0.373,1.884,329.84,20.57,0.9,
2026-01-09T07:42:08Z,2026-01-09 07:42:08.760,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_9,Courier New,Intel Inc.,Chrome,Windows,Desktop,231,15,19,6,102.61,17.1,2,0.755,369.462,423.12,0.54,33,0.492,8323.46,376.39,0.388,1.633,398.02,99.55,1.34,
2026-01-09T07:43:51Z,2026-01-09 07:43:51.201,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/143.0.0.0,No,Yes,60%,16,No,slow_fp_static_2,Courier New,Intel Inc.,Chrome,Windows,Desktop,263,18,16,7,165.01,15.25,4,0.594,104.662,444.08,0.603,34,0.385,6359.26,405.75,0.415,0.633,424.94,115.72,0.96,
2026-01-09T07:45:23Z,2026-01-09 07:45:23.259,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,unavailable,16,No,slow_fp_static_1,Verdana,Intel Inc.,Chrome,Windows,Desktop,274,10,22,8,114.96,13.33,5,0.71,321.754,606.27,0.97,24,0.309,7972.02,446.13,0.596,1.524,461.64,132.9,1.94,
2026-01-09T07:46:47Z,2026-01-09 07:46:47.970,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,unavailable,16,No,slow_fp_static_3,Courier New,Intel Inc.,Chrome,Windows,Desktop,228,17,0,7,122.66,15.13,3,0.608,187.538,470.21,0.638,47,0.58,5770.33,400.0,0.275,1.229,121.57,53.68,1.13,
2026-01-09T07:48:00Z,2026-01-09 07:48:00.299,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_4,Verdana,Intel Inc.,Chrome,Windows,Desktop,203,12,25,4,144.19,12.34,5,0.472,396.565,552.28,0.403,53,0.6,5682.69,428.91,0.417,0.684,594.0,136.91,1.91,
2026-01-09T07:49:23Z,2026-01-09 07:49:23.717,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_6,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,210,18,20,6,73.22,17.69,5,0.683,310.897,485.03,0.37,29,0.636,4488.08,412.75,0.457,1.112,465.93,48.14,1.88,
2026-01-09T07:50:48Z,2026-01-09 07:50:48.280,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_2,Verdana,Intel Inc.,Chrome,Windows,Desktop,203,12,25,5,145.79,16.53,6,0.668,361.065,408.66,0.839,30,0.539,9132.41,428.87,0.448,1.331,131.98,83.45,1.89,
2026-01-09T07:52:10Z,2026-01-09 07:52:10.451,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,100%,8,No,slow_fp_static_8,Arial,Intel Inc.,Chrome,Windows,Desktop,227,12,24,4,74.3,16.69,5,0.471,318.723,529.98,0.564,46,0.549,5737.58,445.38,0.523,1.391,544.82,110.17,1.85,
2026-01-09T07:53:35Z,2026-01-09 07:53:35.455,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_8,Verdana,Intel Inc.,Chrome,Windows,Desktop,222,10,26,5,78.13,13.56,6,0.714,138.236,698.41,0.46,49,0.476,6711.92,439.85,0.514,0.771,189.03,35.86,1.19,
2026-01-09T07:55:08Z,2026-01-09 07:55:08.121,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,60%,8,No,slow_fp_static_5,Arial,Intel Inc.,Chrome,Windows,Desktop,250,12,18,8,95.96,15.0,5,0.577,378.979,659.21,0.562,21,0.585,7052.81,463.22,0.536,1.715,405.11,125.27,1.39,
2026-01-09T07:56:35Z,2026-01-09 07:56:35.073,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,85%,16,No,slow_fp_static_11,Courier New,Intel Inc.,Chrome,Windows,Desktop,202,21,18,5,74.18,16.49,4,0.638,293.959,434.07,0.895,37,0.399,5830.84,391.95,0.261,0.679,407.76,46.72,1.03,
2026-01-09T07:57:59Z,2026-01-09 07:57:59.907,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,100%,8,No,slow_fp_static_9,Courier New,Intel Inc.,Chrome,Windows,Desktop,181,24,23,5,114.29,19.12,5,0.317,376.795,417.17,0.545,27,0.496,8733.37,394.3,0.33,0.797,593.59,114.28,1.73,
2026-01-09T08:01:17Z,2026-01-09 08:01:17.992,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,85%,12,No,slow_fp_static_2,Arial,Intel Inc.,Chrome,Windows,Desktop,188,21,26,3,156.73,14.24,4,0.374,242.024,791.67,0.979,58,0.515,2215.38,388.03,0.549,1.823,220.07,103.25,0.68,
2026-01-09T08:02:56Z,2026-01-09 08:02:56.614,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_4,Verdana,Intel Inc.,Chrome,Windows,Desktop,225,21,22,5,127.25,16.2,6,0.427,119.927,493.83,0.837,59,0.359,4806.61,401.52,0.341,1.272,459.6,66.13,1.78,
2026-01-09T08:04:36Z,2026-01-09 08:04:36.634,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_6,Arial,Intel Inc.,Chrome,Windows,Desktop,260,21,21,8,175.74,14.27,3,0.725,340.663,560.21,0.857,38,0.494,9935.83,401.97,0.521,1.3,219.0,129.36,0.76,
2026-01-09T08:05:59Z,2026-01-09 08:05:59.896,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/141.0.0.0,No,Yes,100%,12,No,slow_fp_static_4,Verdana,Intel Inc.,Chrome,Windows,Desktop,208,17,18,5,89.2,13.99,6,0.688,299.519,716.62,0.353,34,0.468,4400.78,443.15,0.302,1.601,296.26,77.52,1.16,
2026-01-09T08:07:35Z,2026-01-09 08:07:35.582,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_7,Verdana,Intel Inc.,Chrome,Windows,Desktop,264,14,22,8,94.95,14.96,4,0.394,128.944,543.77,0.377,27,0.557,5865.74,447.9,0.593,1.208,571.58,24.15,1.37,
2026-01-09T08:08:56Z,2026-01-09 08:08:56.746,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,85%,16,No,slow_fp_static_9,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,179,13,21,4,77.77,13.72,5,0.646,168.126,418.61,0.859,24,0.581,2432.17,409.62,0.436,1.835,547.34,105.81,1.31,
2026-01-09T08:10:15Z,2026-01-09 08:10:15.489,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_8,Verdana,Intel Inc.,Chrome,Windows,Desktop,171,14,16,4,77.19,15.22,3,0.62,398.738,708.41,0.809,48,0.313,7719.27,408.17,0.585,0.909,118.78,109.14,1.09,
2026-01-09T08:11:44Z,2026-01-09 08:11:44.305,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/143.0.0.0,No,Yes,100%,12,No,slow_fp_static_11,Verdana,Intel Inc.,Chrome,Windows,Desktop,227,18,24,5,74.93,11.5,2,0.49,318.49,572.36,0.341,44,0.557,7870.93,485.66,0.203,1.311,596.28,29.55,1.95,
2026-01-09T08:13:08Z,2026-01-09 08:13:08.477,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/141.0.0.0,No,Yes,100%,12,No,slow_fp_static_7,Verdana,Intel Inc.,Chrome,Windows,Desktop,182,11,26,5,94.36,15.32,2,0.468,317.052,498.93,0.596,39,0.637,6245.27,446.65,0.324,1.07,569.02,147.92,0.99,
2026-01-09T08:14:18Z,2026-01-09 08:14:18.795,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/143.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_12,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,154,10,22,3,116.75,16.46,3,0.711,127.045,632.26,0.955,36,0.359,5008.19,416.52,0.276,1.704,450.2,95.2,1.49,
2026-01-09T08:15:42Z,2026-01-09 08:15:42.051,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,85%,16,No,slow_fp_static_8,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,211,24,17,4,62.15,15.34,5,0.349,253.658,701.51,0.521,45,0.368,6040.36,396.93,0.312,1.051,394.88,74.78,1.95,
2026-01-09T08:17:11Z,2026-01-09 08:17:11.078,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_6,Verdana,Intel Inc.,Chrome,Windows,Desktop,237,10,26,6,132.04,13.6,2,0.706,228.039,412.0,0.347,49,0.589,4683.76,437.21,0.378,1.227,109.06,123.69,1.59,
2026-01-09T08:18:31Z,2026-01-09 08:18:31.742,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,100%,16,No,slow_fp_static_11,Arial,Intel Inc.,Chrome,Windows,Desktop,195,16,21,4,152.78,13.54,6,0.699,355.158,702.58,0.864,45,0.444,4888.25,427.68,0.517,1.162,324.53,141.15,1.47,
2026-01-09T08:20:17Z,2026-01-09 08:20:17.151,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_12,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,273,19,26,8,64.51,18.25,5,0.519,112.286,360.82,0.443,50,0.683,5422.67,380.55,0.353,0.642,307.75,49.89,1.59,
2026-01-09T08:21:39Z,2026-01-09 08:21:39.633,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_10,Courier New,Intel Inc.,Chrome,Windows,Desktop,211,20,18,5,131.75,14.48,6,0.7,180.846,618.39,0.466,41,0.586,2380.02,424.62,0.579,1.588,354.53,88.23,1.13,
2026-01-09T08:23:03Z,2026-01-09 08:23:03.536,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,60%,12,No,slow_fp_static_5,Courier New,Intel Inc.,Chrome,Windows,Desktop,235,15,22,6,101.1,16.17,6,0.786,338.762,452.36,0.842,25,0.544,9642.43,396.68,0.367,1.403,380.93,98.64,1.56,
2026-01-09T08:24:21Z,2026-01-09 08:24:21.799,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,85%,12,No,slow_fp_static_4,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,188,14,21,3,139.89,14.98,4,0.57,164.691,471.8,0.497,20,0.613,5578.84,389.32,0.545,1.93,341.34,39.57,1.81,
2026-01-09T08:25:41Z,2026-01-09 08:25:41.168,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_5,Courier New,Intel Inc.,Chrome,Windows,Desktop,233,15,21,6,142.68,13.26,4,0.762,228.74,726.49,0.388,34,0.573,8786.78,398.74,0.294,1.783,233.39,74.23,1.78,
2026-01-09T08:27:06Z,2026-01-09 08:27:06.261,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/143.0.0.0,No,Yes,100%,16,No,slow_fp_static_2,Verdana,Intel Inc.,Chrome,Windows,Desktop,184,16,25,4,76.67,17.37,6,0.736,307.748,419.76,0.541,28,0.318,2706.42,427.97,0.249,1.584,593.35,90.65,0.85,
2026-01-09T08:28:38Z,2026-01-09 08:28:38.957,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_12,Courier New,Intel Inc.,Chrome,Windows,Desktop,209,22,25,5,116.34,17.08,3,0.773,346.998,434.86,0.519,25,0.575,7758.7,429.5,0.451,1.318,484.55,63.12,1.06,
2026-01-09T08:29:50Z,2026-01-09 08:29:50.638,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/141.0.0.0,No,Yes,unavailable,16,No,slow_fp_static_9,Verdana,Intel Inc.,Chrome,Windows,Desktop,167,13,16,3,126.22,17.3,5,0.57,363.862,430.12,0.55,39,0.321,3032.99,466.07,0.289,0.913,564.96,140.03,0.85,
2026-01-09T08:31:21Z,2026-01-09 08:31:21.516,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/143.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_2,Courier New,Intel Inc.,Chrome,Windows,Desktop,203,22,25,6,164.38,17.94,4,0.773,196.938,707.64,0.319,30,0.314,6094.5,437.47,0.313,1.954,470.85,82.83,1.6,
2026-01-09T08:32:46Z,2026-01-09 08:32:46.422,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,85%,12,No,slow_fp_static_2,Courier New,Intel Inc.,Chrome,Windows,Desktop,189,21,26,5,167.16,15.67,4,0.389,232.981,572.4,0.674,32,0.301,8554.65,384.82,0.265,0.849,370.36,107.7,1.54,
2026-01-09T08:34:20Z,2026-01-09 08:34:20.257,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/142.0.0.0,No,Yes,unavailable,12,No,slow_fp_static_2,Verdana,Intel Inc.,Chrome,Windows,Desktop,244,13,23,7,169.48,13.89,2,0.666,366.528,527.69,0.382,25,0.484,4630.43,407.6,0.446,1.85,506.96,126.41,0.67,
2026-01-09T08:35:35Z,2026-01-09 08:35:35.649,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,85%,12,No,slow_fp_static_5,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,165,12,25,3,162.23,13.83,3,0.787,279.985,664.69,0.44,32,0.621,6564.66,391.57,0.207,1.588,375.62,100.64,1.3,
2026-01-09T08:37:10Z,2026-01-09 08:37:10.245,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,4 GB,Chrome/143.0.0.0,No,Yes,unavailable,16,No,slow_fp_static_11,Arial,Intel Inc.,Chrome,Windows,Desktop,225,21,23,6,148.77,16.99,5,0.331,165.471,515.75,0.854,50,0.593,7100.79,454.35,0.544,1.398,374.9,34.2,1.49,
2026-01-09T08:38:29Z,2026-01-09 08:38:29.923,smooth_bot,bot,1920,1080,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/142.0.0.0,No,Yes,100%,12,No,slow_fp_static_6,"Arial,Verdana",Intel Inc.,Chrome,Windows,Desktop,165,22,17,4,60.68,12.86,6,0.61,360.704,394.33,0.817,26,0.407,6231.33,448.28,0.546,0.959,392.16,86.31,1.59,
2026-01-09T08:40:11Z,2026-01-09 08:40:11.712,smooth_bot,bot,1536,864,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/141.0.0.0,No,Yes,85%,8,No,slow_fp_static_2,Verdana,Intel Inc.,Chrome,Windows,Desktop,263,25,0,7,170.51,18.77,6,0.71,222.36,755.1,0.558,39,0.648,6525.44,400.0,0.494,1.098,587.71,89.41,1.97,
2026-01-09T08:41:38Z,2026-01-09 08:41:38.930,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,8 GB,Chrome/142.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_9,Arial,Intel Inc.,Chrome,Windows,Desktop,197,20,24,4,85.18,13.71,2,0.402,230.93,455.99,0.49,52,0.589,4280.47,459.27,0.355,0.799,488.96,27.91,1.03,
2026-01-09T08:43:07Z,2026-01-09 08:43:07.496,smooth_bot,bot,1366,768,Asia/Calcutta,4g,Win32,en-US,12 GB,Chrome/141.0.0.0,No,Yes,unavailable,8,No,slow_fp_static_8,Arial,Intel Inc.,Chrome,Windows,Desktop,267,14,25,8,77.42,12.99,3,0.756,337.363,677.51,0.576,20,0.575,4134.01,459.15,0.213,1.395,584.94,59.84,1.64,
